Navire;Engin;Code_Espece;Type_Longueur;Increment;Unite_Taille;Unite_Poids;Presentation;Maturite_Echelle;Type_PC;Preparation_PC;Poids_PC;Cat;Date;Numero_Trait;Lieu;Zone;Taille(mm);Taille;Poids(g);Poids;Sexe;Maturite;Age;Reference_Prelevement;Reference_PC
826966;OTB;1978;Longueur totale (LT);1;cm;g;Entier;6;Otolithe;Entier;-1;-1;06/10/2016;U0465;CGFS;7D;410;41;556;556;F;2B;7;323;KS_16_TRIM4_O_CGFS_0323
826966;OTB;1978;Longueur totale (LT);1;cm;g;Entier;6;Otolithe;Entier;-1;-1;06/10/2016;U0465;CGFS;7D;430;43;708;708;F;2B;7;324;KS_16_TRIM4_O_CGFS_0324
826966;OTB;1978;Longueur totale (LT);1;cm;g;Entier;6;Otolithe;Entier;-1;-1;06/10/2016;U0465;CGFS;7D;500;50;1215;1215;F;2B;7;325;KS_16_TRIM4_O_CGFS_0325
826966;OTB;1978;Longueur totale (LT);1;cm;g;Entier;6;Otolithe;Entier;-1;-1;06/10/2016;U0465;CGFS;7D;450;45;943;943;F;2B;7;326;KS_16_TRIM4_O_CGFS_0326
826966;OTB;1978;Longueur totale (LT);1;cm;g;Entier;6;Otolithe;Entier;-1;-1;06/10/2016;U0465;CGFS;7D;440;44;828;828;F;2B;7;327;KS_16_TRIM4_O_CGFS_0327
826966;OTB;1978;Longueur totale (LT);1;cm;g;Entier;6;Otolithe;Entier;-1;-1;06/10/2016;U0465;CGFS;7D;390;39;541;541;F;2A;6;328;KS_16_TRIM4_O_CGFS_0328
826966;OTB;1978;Longueur totale (LT);1;cm;g;Entier;6;Otolithe;Entier;-1;-1;06/10/2016;U0466;CGFS;7D;300;30;236;236;M;2;3;329;KS_16_TRIM4_O_CGFS_0329
826966;OTB;1978;Longueur totale (LT);1;cm;g;Entier;6;Otolithe;Entier;-1;-1;06/10/2016;U0466;CGFS;7D;350;35;373;373;F;4;4;330;KS_16_TRIM4_O_CGFS_0330
826966;OTB;1978;Longueur totale (LT);1;cm;g;Entier;6;Otolithe;Entier;-1;-1;06/10/2016;U0466;CGFS;7D;340;34;386;386;F;4;4;331;KS_16_TRIM4_O_CGFS_0331
826966;OTB;1978;Longueur totale (LT);1;cm;g;Entier;6;Otolithe;Entier;-1;-1;06/10/2016;U0466;CGFS;7D;450;45;984;984;F;2B;8;332;KS_16_TRIM4_O_CGFS_0332
826966;OTB;1978;Longueur totale (LT);1;cm;g;Entier;6;Otolithe;Entier;-1;-1;06/10/2016;U0467;CGFS;7D;370;37;490;490;M;2;3;333;KS_16_TRIM4_O_CGFS_0333
826966;OTB;1978;Longueur totale (LT);1;cm;g;Entier;6;Otolithe;Entier;-1;-1;06/10/2016;U0467;CGFS;7D;380;38;530;530;F;2A;6;334;KS_16_TRIM4_O_CGFS_0334
826966;OTB;1978;Longueur totale (LT);1;cm;g;Entier;6;Otolithe;Entier;-1;-1;06/10/2016;U0467;CGFS;7D;390;39;650;650;F;2B;6;335;KS_16_TRIM4_O_CGFS_0335
826966;OTB;1978;Longueur totale (LT);1;cm;g;Entier;6;Otolithe;Entier;-1;-1;06/10/2016;U0467;CGFS;7D;440;44;769;769;F;2B;6;336;KS_16_TRIM4_O_CGFS_0336
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;10;27/10/2016;-1;xbl;7d;420;42;867;867;F;2b;8;1;KS_16_TRIM4_O_XBL_0001
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;10;27/10/2016;-1;xbl;7d;450;45;961;961;F;2b;9;2;KS_16_TRIM4_O_XBL_0002
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;10;27/10/2016;-1;xbl;7d;470;47;1122;1122;F;2b;7;3;KS_16_TRIM4_O_XBL_0003
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;10;27/10/2016;-1;xbl;7d;460;46;967;967;F;2b;7;4;KS_16_TRIM4_O_XBL_0004
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;10;27/10/2016;-1;xbl;7d;410;41;736;736;F;2b;7;5;KS_16_TRIM4_O_XBL_0005
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;10;27/10/2016;-1;xbl;7d;440;44;1077;1077;F;2b;7;6;KS_16_TRIM4_O_XBL_0006
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;10;27/10/2016;-1;xbl;7d;420;42;787;787;F;2b;7;7;KS_16_TRIM4_O_XBL_0007
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;10;27/10/2016;-1;xbl;7d;440;44;813;813;F;2b;7;8;KS_16_TRIM4_O_XBL_0008
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;10;27/10/2016;-1;xbl;7d;400;40;725;725;F;2b;5;9;KS_16_TRIM4_O_XBL_0009
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;10;27/10/2016;-1;xbl;7d;420;42;769;769;F;2b;7;10;KS_16_TRIM4_O_XBL_0010
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;10;27/10/2016;-1;xbl;7d;410;41;651;651;F;2b;7;11;KS_16_TRIM4_O_XBL_0011
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;10;27/10/2016;-1;xbl;7d;430;43;934;934;F;2b;5;12;KS_16_TRIM4_O_XBL_0012
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;10;27/10/2016;-1;xbl;7d;430;43;800;800;F;2b;5;13;KS_16_TRIM4_O_XBL_0013
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;10;27/10/2016;-1;xbl;7d;490;49;1082;1082;F;2b;8;14;KS_16_TRIM4_O_XBL_0014
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;10;27/10/2016;-1;xbl;7d;450;45;838;838;F;2b;9;15;KS_16_TRIM4_O_XBL_0015
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;10;27/10/2016;-1;xbl;7d;410;41;991;991;F;2b;6;16;KS_16_TRIM4_O_XBL_0016
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;10;27/10/2016;-1;xbl;7d;390;39;525;525;F;2b;5;17;KS_16_TRIM4_O_XBL_0017
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;10;27/10/2016;-1;xbl;7d;450;45;1010;1010;F;2b;7;18;KS_16_TRIM4_O_XBL_0018
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;10;27/10/2016;-1;xbl;7d;450;45;902;902;F;2b;7;19;KS_16_TRIM4_O_XBL_0019
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;10;27/10/2016;-1;xbl;7d;400;40;708;708;F;2b;6;20;KS_16_TRIM4_O_XBL_0020
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;10;27/10/2016;-1;xbl;7d;400;40;705;705;F;2b;6;21;KS_16_TRIM4_O_XBL_0021
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;10;27/10/2016;-1;xbl;7d;440;44;960;960;F;2b;6;22;KS_16_TRIM4_O_XBL_0022
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;10;27/10/2016;-1;xbl;7d;400;40;658;658;F;2b;6;23;KS_16_TRIM4_O_XBL_0023
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;10;27/10/2016;-1;xbl;7d;410;41;724;724;F;2b;7;24;KS_16_TRIM4_O_XBL_0024
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;10;27/10/2016;-1;xbl;7d;410;41;736;736;F;2b;7;25;KS_16_TRIM4_O_XBL_0025
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;10;27/10/2016;-1;xbl;7d;390;39;591;591;F;2b;7;26;KS_16_TRIM4_O_XBL_0026
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;10;27/10/2016;-1;xbl;7d;490;49;1627;1627;F;2b;8;27;KS_16_TRIM4_O_XBL_0027
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;10;27/10/2016;-1;xbl;7d;490;49;858;858;F;2b;11;28;KS_16_TRIM4_O_XBL_0028
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;30;27/10/2016;-1;xbl;7d;330;33;379;379;F;2b;4;29;KS_16_TRIM4_O_XBL_0029
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;30;27/10/2016;-1;xbl;7d;320;32;304;304;F;2b;4;30;KS_16_TRIM4_O_XBL_0030
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;30;27/10/2016;-1;xbl;7d;310;31;265;265;F;2b;3;31;KS_16_TRIM4_O_XBL_0031
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;30;27/10/2016;-1;xbl;7d;300;30;295;295;F;2b;4;32;KS_16_TRIM4_O_XBL_0032
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;30;27/10/2016;-1;xbl;7d;300;30;289;289;F;2b;3;33;KS_16_TRIM4_O_XBL_0033
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;30;27/10/2016;-1;xbl;7d;330;33;314;314;F;2b;5;34;KS_16_TRIM4_O_XBL_0034
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;30;27/10/2016;-1;xbl;7d;320;32;369;369;F;2b;5;35;KS_16_TRIM4_O_XBL_0035
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;30;27/10/2016;-1;xbl;7d;310;31;286;286;F;2b;4;36;KS_16_TRIM4_O_XBL_0036
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;30;27/10/2016;-1;xbl;7d;330;33;284;284;F;2b;4;37;KS_16_TRIM4_O_XBL_0037
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;30;27/10/2016;-1;xbl;7d;300;30;317;317;F;2b;4;38;KS_16_TRIM4_O_XBL_0038
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;30;27/10/2016;-1;xbl;7d;310;31;311;311;F;2b;3;39;KS_16_TRIM4_O_XBL_0039
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;30;27/10/2016;-1;xbl;7d;350;35;414;414;F;2b;4;40;KS_16_TRIM4_O_XBL_0040
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;30;27/10/2016;-1;xbl;7d;370;37;240;240;F;2b;7;41;KS_16_TRIM4_O_XBL_0041
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;30;27/10/2016;-1;xbl;7d;360;36;486;486;F;2b;6;42;KS_16_TRIM4_O_XBL_0042
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;30;27/10/2016;-1;xbl;7d;300;30;327;327;F;2b;4;43;KS_16_TRIM4_O_XBL_0043
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;30;27/10/2016;-1;xbl;7d;300;30;261;261;M;2;3;44;KS_16_TRIM4_O_XBL_0044
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;30;27/10/2016;-1;xbl;7d;320;32;286;286;F;2b;6;45;KS_16_TRIM4_O_XBL_0045
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;30;27/10/2016;-1;xbl;7d;290;29;282;282;F;2b;3;46;KS_16_TRIM4_O_XBL_0046
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;30;27/10/2016;-1;xbl;7d;360;36;480;480;F;2b;4;47;KS_16_TRIM4_O_XBL_0047
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;30;27/10/2016;-1;xbl;7d;310;31;300;300;F;2b;3;48;KS_16_TRIM4_O_XBL_0048
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;30;27/10/2016;-1;xbl;7d;300;30;317;317;-1;-1;7;49;KS_16_TRIM4_O_XBL_0049
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;30;27/10/2016;-1;xbl;7d;290;29;276;276;F;2b;3;50;KS_16_TRIM4_O_XBL_0050
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;30;27/10/2016;-1;xbl;7d;280;28;246;246;M;2;3;51;KS_16_TRIM4_O_XBL_0051
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;30;27/10/2016;-1;xbl;7d;310;31;312;312;F;2b;4;52;KS_16_TRIM4_O_XBL_0052
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;30;27/10/2016;-1;xbl;7d;330;33;323;323;F;2b;5;53;KS_16_TRIM4_O_XBL_0053
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;30;27/10/2016;-1;xbl;7d;300;30;365;365;F;2b;3;54;KS_16_TRIM4_O_XBL_0054
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;30;27/10/2016;-1;xbl;7d;360;36;289;289;F;2b;6;55;KS_16_TRIM4_O_XBL_0055
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;30;27/10/2016;-1;xbl;7d;310;31;315;315;F;2b;3;56;KS_16_TRIM4_O_XBL_0056
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;30;27/10/2016;-1;xbl;7d;300;30;292;292;M;2;3;57;KS_16_TRIM4_O_XBL_0057
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;30;27/10/2016;-1;xbl;7d;300;30;285;285;M;2;4;58;KS_16_TRIM4_O_XBL_0058
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;30;27/10/2016;-1;xbl;7d;290;29;262;262;F;2b;4;59;KS_16_TRIM4_O_XBL_0059
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;30;27/10/2016;-1;xbl;7d;310;31;365;365;F;2b;3;60;KS_16_TRIM4_O_XBL_0060
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;30;27/10/2016;-1;xbl;7d;300;30;312;312;F;2b;3;61;KS_16_TRIM4_O_XBL_0061
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;30;27/10/2016;-1;xbl;7d;300;30;270;270;-1;-1;3;62;KS_16_TRIM4_O_XBL_0062
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;30;27/10/2016;-1;xbl;7d;320;32;325;325;F;2b;4;63;KS_16_TRIM4_O_XBL_0063
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;30;27/10/2016;-1;xbl;7d;340;34;342;342;F;4;3;64;KS_16_TRIM4_O_XBL_0064
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;30;27/10/2016;-1;xbl;7d;330;33;266;266;F;2b;4;65;KS_16_TRIM4_O_XBL_0065
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;30;27/10/2016;-1;xbl;7d;330;33;374;374;F;2b;6;66;KS_16_TRIM4_O_XBL_0066
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;30;27/10/2016;-1;xbl;7d;330;33;343;343;F;4;4;67;KS_16_TRIM4_O_XBL_0067
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;30;27/10/2016;-1;xbl;7d;310;31;316;316;F;2b;4;68;KS_16_TRIM4_O_XBL_0068
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;30;27/10/2016;-1;xbl;7d;310;31;331;331;F;2b;4;69;KS_16_TRIM4_O_XBL_0069
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;30;27/10/2016;-1;xbl;7d;330;33;365;365;F;2B;4;70;KS_16_TRIM4_O_XBL_0070
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;30;27/10/2016;-1;xbl;7d;330;33;371;371;F;2b;4;71;KS_16_TRIM4_O_XBL_0071
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;30;27/10/2016;-1;xbl;7d;290;29;263;263;F;2b;4;72;KS_16_TRIM4_O_XBL_0072
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;30;27/10/2016;-1;xbl;7d;310;31;293;293;F;2b;4;73;KS_16_TRIM4_O_XBL_0073
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;30;27/10/2016;-1;xbl;7d;320;32;287;287;F;2b;6;74;KS_16_TRIM4_O_XBL_0074
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;30;27/10/2016;-1;xbl;7d;320;32;353;353;F;2b;3;75;KS_16_TRIM4_O_XBL_0075
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;30;27/10/2016;-1;xbl;7d;340;34;446;446;F;2b;4;76;KS_16_TRIM4_O_XBL_0076
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;30;27/10/2016;-1;xbl;7d;310;31;358;358;F;2b;4;77;KS_16_TRIM4_O_XBL_0077
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;40;27/10/2016;-1;xbl;7d;310;31;297;297;M;2;4;78;KS_16_TRIM4_O_XBL_0078
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;40;27/10/2016;-1;xbl;7d;330;33;277;277;F;2a;5;79;KS_16_TRIM4_O_XBL_0079
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;40;27/10/2016;-1;xbl;7d;290;29;229;229;M;2;5;80;KS_16_TRIM4_O_XBL_0080
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;40;27/10/2016;-1;xbl;7d;390;39;589;589;F;2b;7;81;KS_16_TRIM4_O_XBL_0081
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;40;27/10/2016;-1;xbl;7d;320;32;304;304;M;2;5;82;KS_16_TRIM4_O_XBL_0082
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;40;27/10/2016;-1;xbl;7d;390;39;570;570;F;2b;6;83;KS_16_TRIM4_O_XBL_0083
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;40;27/10/2016;-1;xbl;7d;370;37;487;487;F;2b;6;84;KS_16_TRIM4_O_XBL_0084
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;40;27/10/2016;-1;xbl;7d;290;29;277;277;M;2;3;85;KS_16_TRIM4_O_XBL_0085
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;40;27/10/2016;-1;xbl;7d;320;32;341;341;F;2b;5;86;KS_16_TRIM4_O_XBL_0086
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;40;27/10/2016;-1;xbl;7d;300;30;260;260;M;2;4;87;KS_16_TRIM4_O_XBL_0087
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;40;27/10/2016;-1;xbl;7d;350;35;503;503;F;2b;6;88;KS_16_TRIM4_O_XBL_0088
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;40;27/10/2016;-1;xbl;7d;340;34;445;445;F;2b;6;89;KS_16_TRIM4_O_XBL_0089
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;40;27/10/2016;-1;xbl;7d;290;29;250;250;F;2a;4;90;KS_16_TRIM4_O_XBL_0090
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;40;27/10/2016;-1;xbl;7d;310;31;275;275;F;2a;5;91;KS_16_TRIM4_O_XBL_0091
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;40;27/10/2016;-1;xbl;7d;430;43;761;761;F;2b;6;92;KS_16_TRIM4_O_XBL_0092
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;40;27/10/2016;-1;xbl;7d;330;33;369;369;F;2b;6;93;KS_16_TRIM4_O_XBL_0093
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;40;27/10/2016;-1;xbl;7d;300;30;263;263;F;2a;4;94;KS_16_TRIM4_O_XBL_0094
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;40;27/10/2016;-1;xbl;7d;400;40;629;629;F;2b;6;95;KS_16_TRIM4_O_XBL_0095
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;40;27/10/2016;-1;xbl;7d;340;34;406;406;M;2;4;96;KS_16_TRIM4_O_XBL_0096
-1;OTB;1978;Longueur totale (LT);1;cm;g;Entier;4+2;Otolithe;Entier;-1;40;27/10/2016;-1;xbl;7d;320;32;366;366;F;2b;6;97;KS_16_TRIM4_O_XBL_0097
868095;OTB;1978;Longueur totale (LT);1;cm;g;Entier;7;Otolithe;Entier;-1;-1;29/10/2016;U0558;EVHOE;8A;560;56;2460;2460;F;4;7;1;KS_16_TRIM4_O_EVHOE_PL_0001
868095;OTB;1978;Longueur totale (LT);1;cm;g;Entier;7;Otolithe;Entier;-1;-1;31/10/2016;U0564;EVHOE;8A;370;37;704;704;F;2;3;2;KS_16_TRIM4_O_EVHOE_PL_0002
868095;OTB;1978;Longueur totale (LT);1;cm;g;Entier;7;Otolithe;Entier;-1;-1;31/10/2016;U0564;EVHOE;8A;430;43;1000;1000;F;2;2;3;KS_16_TRIM4_O_EVHOE_PL_0003
868095;OTB;1978;Longueur totale (LT);1;cm;g;Entier;7;Otolithe;Entier;-1;-1;11/11/2016;U0602;EVHOE;2,70E+02;340;34;492;492;F;2;4;4;KS_16_TRIM4_O_EVHOE_PL_0004
868095;OTB;1978;Longueur totale (LT);1;cm;g;Entier;7;Otolithe;Entier;-1;-1;14/11/2016;U0615;EVHOE;2,60E+03;350;35;460;460;M;1;4;5;KS_16_TRIM4_O_EVHOE_PL_0005
868095;OTB;1978;Longueur totale (LT);1;cm;g;Entier;7;Otolithe;Entier;-1;-1;14/11/2016;U0616;EVHOE;2,70E+04;290;29;276;276;M;2;4;6;KS_16_TRIM4_O_EVHOE_PL_0006
868095;OTB;1978;Longueur totale (LT);1;cm;g;Entier;7;Otolithe;Entier;-1;-1;14/11/2016;U0616;EVHOE;2,70E+04;380;38;700;700;F;2;3;7;KS_16_TRIM4_O_EVHOE_PL_0007
868095;OTB;1978;Longueur totale (LT);1;cm;g;Entier;7;Otolithe;Entier;-1;-1;19/11/2016;U0628;EVHOE;2,80E+02;450;45;960;960;F;-1;6;8;KS_16_TRIM4_O_EVHOE_PL_0008
868095;OTB;1978;Longueur totale (LT);1;cm;g;Entier;7;Otolithe;Entier;-1;-1;20/11/2016;U0630;EVHOE;2,80E+01;430;43;920;920;F;3;6;9;KS_16_TRIM4_O_EVHOE_PL_0009
868095;OTB;1978;Longueur totale (LT);1;cm;g;Entier;7;Otolithe;Entier;-1;-1;20/11/2016;U0630;EVHOE;2,80E+01;380;38;616;616;F;3;4;10;KS_16_TRIM4_O_EVHOE_PL_0010
868095;OTB;1978;Longueur totale (LT);1;cm;g;Entier;7;Otolithe;Entier;-1;-1;20/11/2016;U0630;EVHOE;2,80E+01;430;43;992;992;F;3;6;11;KS_16_TRIM4_O_EVHOE_PL_0011
868095;OTB;1978;Longueur totale (LT);1;cm;g;Entier;7;Otolithe;Entier;-1;-1;20/11/2016;U0630;EVHOE;2,80E+01;290;29;300;300;F;1;3;12;KS_16_TRIM4_O_EVHOE_PL_0012
868095;OTB;1978;Longueur totale (LT);1;cm;g;Entier;7;Otolithe;Entier;-1;-1;20/11/2016;U0630;EVHOE;2,80E+01;410;41;779;779;F;3;4;13;KS_16_TRIM4_O_EVHOE_PL_0013
868095;OTB;1978;Longueur totale (LT);1;cm;g;Entier;7;Otolithe;Entier;-1;-1;20/11/2016;U0631;EVHOE;2,80E+01;430;43;967;967;F;4;6;14;KS_16_TRIM4_O_EVHOE_PL_0014
868095;OTB;1978;Longueur totale (LT);1;cm;g;Entier;7;Otolithe;Entier;-1;-1;24/11/2016;U0645;EVHOE;3,00E+01;340;34;400;400;F;3;4;16;KS_16_TRIM4_O_EVHOE_PL_0016
868095;OTB;1978;Longueur totale (LT);1;cm;g;Entier;7;Otolithe;Entier;-1;-1;24/11/2016;U0645;EVHOE;3,00E+01;410;41;716;716;F;3;6;17;KS_16_TRIM4_O_EVHOE_PL_0017
868095;OTB;1978;Longueur totale (LT);1;cm;g;Entier;7;Otolithe;Entier;-1;-1;24/11/2016;U0647;EVHOE;3,00E+01;410;41;915;915;F;4;6;18;KS_16_TRIM4_O_EVHOE_PL_0018
868095;OTB;1978;Longueur totale (LT);1;cm;g;Entier;7;Otolithe;Entier;-1;-1;24/11/2016;U0647;EVHOE;3,00E+01;390;39;645;645;F;2;4;19;KS_16_TRIM4_O_EVHOE_PL_0019
868095;OTB;1978;Longueur totale (LT);1;cm;g;Entier;7;Otolithe;Entier;-1;-1;24/11/2016;U0647;EVHOE;3,00E+01;380;38;406;406;F;2;4;20;KS_16_TRIM4_O_EVHOE_PL_0020
868095;OTB;1978;Longueur totale (LT);1;cm;g;Entier;7;Otolithe;Entier;-1;-1;24/11/2016;U0647;EVHOE;3,00E+01;350;35;500;500;F;4;5;21;KS_16_TRIM4_O_EVHOE_PL_0021
